,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
1190,000589,黔轮胎A,0.0309,0.0032,0.2942,0.005,0.682
1191,600165,新日恒力,0.0307,0.0022,1.8424,0.003,0.4687
1192,601139,深圳燃气,0.0305,0.0043,0.3264,0.0084,1.0475
1193,002682,龙洲股份,0.0301,0.0025,0.9867,0.0045,0.58
1194,300660,江苏雷利,0.03,0.0091,0.2386,0.0152,1.5211
1195,600039,四川路桥,0.03,0.002,1.2125,0.0025,0.4742
1196,600676,交运股份,0.0295,0.0064,0.6002,0.0179,1.9999
1197,600172,黄河旋风,0.0293,0.0021,0.1804,0.0045,0.4945
1198,002408,齐翔腾达,0.0292,0.006999999999999999,0.315,0.0227,2.4465
1199,600664,哈药股份,0.028999999999999998,0.0061,1.4259,0.0117,1.2827
1200,000818,方大化工,0.0282,0.0072,0.6759,0.0488,5.2525
1201,000006,深振业A,0.0279,0.0025,0.2896,0.0041,0.5671
1202,300345,红宇新材,0.0277,0.0012,,0.0062,0.6237
1203,002782,可立克,0.0277,0.0048,0.3391,0.0218,2.2335
1204,002275,桂林三金,0.0274,0.0031,0.1211,0.0183,2.2794
1205,300501,海顺新材,0.0271,0.0032,0.1469,0.0283,3.1467
1206,002708,光洋股份,0.0268,0.004,0.5671,0.012,1.4128
1207,600188,兖州煤业,0.0267,0.006999999999999999,0.5291,0.0111,2.0553
1208,300410,正业科技,0.0266,0.0019,0.2157,0.0071,0.7475
1209,002098,浔兴股份,0.0265,0.0044,0.8374,0.019,2.1919999999999997
1210,002863,今飞凯达,0.0265,0.0044,0.9874,0.0055,0.6478
1211,002303,美盈森,0.0263,0.003,0.28300000000000003,0.0189,1.9738
1212,002258,利尔化学,0.026000000000000002,0.0042,0.2211,0.0158,2.0956
1213,000153,丰原药业,0.026000000000000002,0.0053,1.4574,0.0096,1.0224
1214,603908,牧高笛,0.0257,0.0057,0.1432,0.0206,2.06
1215,300487,蓝晓科技,0.0257,0.0029,0.1709,0.0158,1.7017
1216,002765,蓝黛传动,0.0253,0.0032,0.2703,0.006,1.0383
1217,002573,清新环境,0.0251,0.0015,0.1666,0.0025,0.3917
1218,002394,联发股份,0.025,0.0046,0.3868,0.0117,1.1948
1219,600282,南钢股份,0.0247,0.0055,0.3812,0.0078,0.8836
1220,600827,百联股份,0.0245,0.0073,0.7049,0.0135,1.4917
1221,002601,龙蟒佰利,0.0243,0.003,0.0944,0.0102,1.3458
1222,000778,新兴铸管,0.0243,0.0058,1.3241,0.0098,1.2098
1223,000922,*ST佳电,0.0239,0.0019,,0.0039,0.4085
1224,600122,宏图高科,0.0239,0.0055,1.2735,0.0093,1.1424
1225,000680,山推股份,0.0238,0.004,2.4693,0.0062,0.6999
1226,600439,瑞贝卡,0.0238,0.0026,0.2482,0.0059,0.8385
1227,000156,华数传媒,0.0235,0.0012,0.1121,0.0044,0.7118
1228,600997,开滦股份,0.0232,0.0047,0.8173,0.009000000000000001,1.4419
1229,002105,信隆健康,0.0231,0.006,,0.0094,1.037
1230,000623,吉林敖东,0.0231,0.0006,0.0277,0.0076,1.0538
1231,600169,太原重工,0.0229,0.0011,28.6525,0.0013,0.1512
1232,600019,宝钢股份,0.0229,0.0053,0.46799999999999997,0.0095,1.1265
1233,002002,鸿达兴业,0.0228,0.0026,0.1123,0.0039,0.5304
1234,600028,中国石化,0.0228,0.009000000000000001,0.6123,0.0212,3.0174
1235,000898,鞍钢股份,0.0226,0.0047,0.4058,0.0092,1.0752
1236,603036,如通股份,0.0225,0.0009,0.1646,0.0116,1.7637
1237,600774,汉商集团,0.0221,0.0033,0.9706,0.0057,0.6759999999999999
1238,002468,申通快递,0.0221,0.0061,0.1492,0.0226,2.2844
1239,600362,江西铜业,0.022000000000000002,0.0109,1.8085,0.0244,2.5088
1240,603585,苏利股份,0.0219,0.004,0.1166,0.0322,3.3967
1241,603345,安井食品,0.0218,0.0055,0.3899,0.0109,1.1366
1242,002126,银轮股份,0.0218,0.004,0.2415,0.0086,1.2690000000000001
1243,300299,富春股份,0.0218,0.0014,0.0606,0.0031,0.3107
1244,002386,天原集团,0.0217,0.0034,19.1862,0.0049,0.6801
1245,002310,东方园林,0.0215,0.0011,,0.0018,0.2444
1246,600996,贵广网络,0.0215,0.0014,0.1681,0.0036,0.436
1247,000958,东方能源,0.0209,0.0029,0.2508,0.0058,1.1526
1248,600511,国药股份,0.0209,0.01,0.4877,0.0226,2.3694
1249,002245,澳洋顺昌,0.0201,0.0026,0.1465,0.0058,0.9761
1250,002048,宁波华翔,0.0201,0.0053,0.2601,0.0098,1.1854
1251,002436,兴森科技,0.0199,0.0037,0.3384,0.0094,1.0759999999999998
1252,300630,普利制药,0.0198,0.0012,0.092,0.0072,1.8436
1253,300553,集智股份,0.0197,0.0011,0.0778,0.0132,1.319
1254,000700,模塑科技,0.0197,0.0026,0.2846,0.0054,0.635
1255,002053,云南能投,0.0196,0.0019,0.152,0.0065,1.3788
1256,300633,开立医疗,0.0194,0.0027,0.3074,0.0118,1.489
1257,002388,新亚制程,0.0194,0.0028,0.4029,0.0048,0.4849
1258,000407,胜利股份,0.0193,0.0035,0.341,0.0092,1.4259
1259,600828,茂业商业,0.0193,0.0039,0.2832,0.0055,0.972
1260,002091,江苏国泰,0.0192,0.0079,0.6489,0.0152,1.5521
1261,002756,永兴特钢,0.0191,0.0049,0.2709,0.0332,3.7041
1262,300438,鹏辉能源,0.0191,0.0019,0.1844,0.0054,0.5912
1263,000157,中联重科,0.019,0.0011,0.9883,0.0018,0.3302
1264,000915,山大华特,0.0189,0.0034,0.0515,0.0222,2.274
1265,000545,金浦钛业,0.0188,0.0031,0.1642,0.0098,1.1246
1266,000532,华金资本,0.0188,0.0008,0.1744,0.0014,0.2048
1267,002550,千红制药,0.0188,0.0015,0.0676,0.0083,0.8907
1268,002336,人人乐,0.0186,0.009000000000000001,10.1237,0.0155,1.578
1269,000819,岳阳兴长,0.0184,0.009000000000000001,4.0253,0.0636,6.8172
1270,600612,老凤祥,0.0181,0.0168,0.5778,0.0311,3.1622
1271,002658,雪迪龙,0.0181,0.0014,0.2285,0.0127,1.6106
1272,300332,天壕环境,0.018000000000000002,0.0008,4.8047,0.0016,0.2272
1273,600628,新世界,0.0178,0.0024,0.05,0.0096,1.0009
1274,600741,华域汽车,0.0176,0.0054,0.2654,0.0096,1.1493
1275,600108,亚盛集团,0.0173,0.0008,0.3214,0.002,0.3888
1276,000021,深科技,0.0172,0.0044,0.4873,0.0076,0.7866
1277,300413,快乐购,0.0168,0.0049,1.9404,0.016,1.6103
1278,002277,友阿股份,0.0167,0.003,0.1903,0.0059,0.9199
1279,300641,正丹股份,0.0166,0.0051,0.1256,0.0131,1.314
1280,000961,中南建设,0.0166,0.0008,0.6191,0.0009,0.131
1281,600216,浙江医药,0.0165,0.0023,0.9429,0.0121,1.4173
1282,002605,姚记扑克,0.0164,0.0014,0.1178,0.0059,0.6085
1283,002218,拓日新能,0.0157,0.0011,0.16399999999999998,0.0024,0.4968
1284,603268,松发股份,0.0156,0.0015,0.1885,0.0049,0.7119
1285,600448,华纺股份,0.0156,0.0034,4.1383,0.0049,0.5343
1286,600130,波导股份,0.0153,0.0049,,0.018000000000000002,1.8345
1287,600711,盛屯矿业,0.0153,0.0045,0.5227,0.0072,1.2194
1288,300051,三五互联,0.0146,0.0008,0.0807,0.0025,0.375
1289,300254,仟源医药,0.0146,0.0018,0.3308,0.0054,0.7958
1290,600330,天通股份,0.013999999999999999,0.0015,0.1324,0.0057,0.6718
1291,002806,华锋股份,0.0136,0.0022,0.36,0.0061,0.7299
1292,600069,银鸽投资,0.0135,0.0018,,0.0031,0.4943
1293,300452,山河药辅,0.0132,0.0019,0.085,0.0091,1.2266
1294,300058,蓝色光标,0.013000000000000001,0.0021,0.4311,0.0036,0.5252
1295,600073,上海梅林,0.0129,0.0069,0.2739,0.0129,1.5093
1296,000420,吉林化纤,0.0127,0.0013,0.1896,0.0032,0.3304
1297,600557,康缘药业,0.0127,0.002,0.1108,0.0062,0.6496
1298,002683,宏大爆破,0.0125,0.0013,0.8854,0.003,0.4183
1299,002034,旺能环境,0.0123,0.0018,0.5356,0.008,0.8311
1300,600212,江泉实业,0.0119,0.0011,0.17600000000000002,0.0162,1.6157
1301,000517,荣安地产,0.0119,0.0037,0.0991,0.0064,1.0189
1302,600654,*ST中安,0.0119,0.0008,,0.0011,0.1893
1303,002733,雄韬股份,0.0116,0.002,0.2864,0.0063,0.6766
1304,600177,雅戈尔,0.0115,0.0006,0.0309,0.0009,0.1749
1305,601607,上海医药,0.0114,0.0042,0.3298,0.0074,0.8166
1306,002627,宜昌交运,0.0114,0.0024,0.4391,0.0046,0.5978
1307,600121,*ST郑煤,0.0112,0.0015,0.0555,0.0023,0.2474
1308,002725,跃岭股份,0.011000000000000001,0.0018,0.2354,0.0145,1.5313
1309,002496,辉丰股份,0.0109,0.0044,0.2293,0.0091,1.176
1310,002541,鸿路钢构,0.0109,0.0012,0.1792,0.0024,0.2481
1311,000553,沙隆达A,0.0108,0.0023,0.1211,0.0071,1.1276
1312,002119,康强电子,0.0105,0.0018,0.1741,0.0034,0.3642
1313,601500,通用股份,0.0104,0.0024,0.3195,0.006999999999999999,0.7005
1314,002196,方正电机,0.0104,0.0009,0.1204,0.0051,0.5706
1315,600080,金花股份,0.0103,0.0012,0.2916,0.0051,0.5235
1316,603718,海利生物,0.0103,0.0005,0.0416,0.0012,0.17600000000000002
1317,600763,通策医疗,0.0102,0.0019,0.0543,0.0067,2.2452
1318,002362,汉王科技,0.0101,0.0013,0.1221,0.0091,0.9335
1319,600228,*ST昌九,0.0101,0.0025,,0.0031,0.3441
1320,603101,汇嘉时代,0.01,0.0036,0.2328,0.0085,1.094
1321,300486,东杰智能,0.0097,0.0015,0.1057,0.0038,0.3862
1322,000523,广州浪奇,0.0097,0.0048,3.0762,0.0081,0.8254
1323,600992,贵绳股份,0.0093,0.0015,0.6576,0.0037,0.413
1324,002579,中京电子,0.009000000000000001,0.0013,0.5358,0.0033,0.33799999999999997
1325,000703,恒逸石化,0.0085,0.0027,0.1508,0.0054,0.5623
1326,300450,先导智能,0.0085,0.0009,0.0247,0.0015,0.1455
1327,002182,云海金属,0.0082,0.0026,0.157,0.0045,0.4895
1328,300362,天翔环境,0.0081,0.0004,0.3677,0.0006,0.11
1329,000430,张家界,0.0081,0.0003,0.053,0.0004,0.049
1330,300238,冠昊生物,0.008,0.0004,0.0626,0.0043,0.6321
1331,000821,京山轻机,0.0076,0.0006,0.114,0.0017,0.2609
1332,600647,同达创业,0.0076,0.0002,0.0141,0.0005,0.0551
1333,600008,首创股份,0.0075,0.0003,0.1079,0.0005,0.1129
1334,603757,大元泵业,0.0073,0.0025,0.0481,0.0052,0.5582
1335,600550,保变电气,0.0072,0.0006,0.2844,0.0007,0.0715
1336,000876,新希望,0.0067,0.0024,0.1214,0.0074,0.9738
1337,000039,中集集团,0.0065,0.0007,0.1543,0.0011,0.1896
1338,600096,云天化,0.0065,0.0016,3.6691,0.0017,0.2013
1339,300568,星源材质,0.0063,0.0004,0.0226,0.0011,0.3168
1340,600826,兰生股份,0.0063,0.0008,0.1538,0.0035,0.5693
1341,600936,广西广电,0.0062,0.0005,0.0517,0.001,0.1199
1342,002792,通宇通讯,0.0059,0.0006,0.0692,0.002,0.2126
1343,300124,汇川技术,0.0058,0.0006,0.0257,0.0016,0.1658
1344,300063,天龙集团,0.0056,0.0019,0.2551,0.0046,0.5391
1345,600609,金杯汽车,0.0054,0.0006,0.6556,0.0006,0.0805
1346,603012,创力集团,0.0054,0.0003,0.0369,0.001,0.1051
1347,002440,闰土股份,0.0054,0.001,0.0494,0.0062,0.6282
1348,300637,扬帆新材,0.0053,0.0011,0.0451,0.0029,0.3018
1349,300207,欣旺达,0.0053,0.0015,0.1652,0.0022,0.2476
1350,000960,锡业股份,0.0053,0.0014,0.1962,0.0021,0.2612
1351,002648,卫星石化,0.0052,0.0012,0.0341,0.0022,0.2375
1352,000753,漳州发展,0.005,0.0006,0.3577,0.0011,0.1523
1353,600059,古越龙山,0.005,0.0007,0.0462,0.0066,0.6707
1354,002590,万安科技,0.005,0.0008,0.0776,0.0018,0.1964
1355,600686,金龙汽车,0.0048,0.0005,,0.0006,0.0726
1356,300535,达威股份,0.0046,0.0005,0.0228,0.0056,0.624
1357,000767,漳泽电力,0.0046,0.0002,,0.0002,0.0473
1358,002649,博彦科技,0.0045,0.0008,0.075,0.0029,0.3444
1359,600812,华北制药,0.0042,0.0005,0.7238,0.0008,0.0863
1360,002012,凯恩股份,0.0041,0.0005,0.0429,0.0021,0.2508
1361,002014,永新股份,0.004,0.0008,0.0397,0.0032,0.3604
1362,002745,木林森,0.0034,0.0003,0.0395,0.0004,0.0561
1363,002732,燕塘乳业,0.0034,0.0007,0.061,0.0035,0.4222
1364,002015,霞客环保,0.0032,0.0007,,0.0117,1.1675
1365,300259,新天科技,0.0031,0.0002,0.0208,0.0013,0.1472
1366,002610,爱康科技,0.0031,0.0001,0.2628,0.0002,0.0427
1367,002223,鱼跃医疗,0.0031,0.0004,0.0147,0.0029,0.3835
1368,000859,国风塑业,0.003,0.0004,0.122,0.0012,0.16899999999999998
1369,000816,智慧农业,0.0027,0.0002,,0.0005,0.0499
1370,300281,金明精机,0.0026,0.0002,0.0466,0.0006,0.0686
1371,000693,*ST华泽,0.0025,0.0002,,0.0003,0.0363
1372,002036,联创电子,0.0025,0.0004,0.1342,0.0008,0.0857
1373,002210,飞马国际,0.0023,0.001,0.2797,0.0012,0.1476
1374,600287,江苏舜天,0.002,0.0006,0.1194,0.0014,0.1567
1375,000739,普洛药业,0.0018,0.0004,0.048,0.0007,0.0829
1376,600275,*ST昌鱼,0.0017,0.0,,0.0,0.002
1377,600329,中新药业,0.001,0.0002,0.0111,0.0007,0.08
1378,000409,山东地矿,0.0007,0.0,,0.0001,0.0059
1379,600138,中青旅,0.0006,0.0001,0.0097,0.0003,0.0319
1380,002352,顺丰控股,0.0006,0.0002,0.012,0.0004,0.0546
1381,600138,中青旅,0.0006,0.0001,0.0097,0.0003,0.0319
1382,603266,天龙股份,0.0003,0.0001,0.0031,0.0004,0.0415
1383,600272,开开实业,0.0001,0.0,0.006999999999999999,0.0001,0.0136
1384,000035,中国天楹,-0.0001,0.0,-0.0015,0.0,-0.0017
1385,600983,惠而浦,-0.0005,-0.0001,-0.0093,-0.0002,-0.0247
1386,600120,浙江东方,-0.0006,0.0,-0.0022,-0.0001,-0.0138
1387,000661,长春高新,-0.0008,-0.0001,-0.0027,-0.0003,-0.0318
1388,300613,富瀚微,-0.0008,-0.0001,-0.0026,-0.0018,-0.2304
1389,002750,龙津药业,-0.0008,-0.0001,-0.0036,-0.0006,-0.0823
1390,603818,曲美家居,-0.0009,-0.0002,-0.0122,-0.0009,-0.1
1391,600420,现代制药,-0.0009,-0.0001,-0.0088,-0.0003,-0.0438
1392,002546,新联电子,-0.0011,0.0,-0.0058,-0.0004,-0.0383
1393,002383,合众思壮,-0.0012,-0.0001,-0.0827,-0.0002,-0.0262
1394,300067,安诺其,-0.0013,-0.0003,-0.0151,-0.001,-0.0973
1395,002101,广东鸿图,-0.0015,-0.0003,-0.0212,-0.0007,-0.0884
1396,300554,三超新材,-0.0017,-0.0002,-0.0078,-0.001,-0.128
1397,600081,东风科技,-0.0021,-0.0006,-0.0397,-0.0009,-0.0966
1398,002353,杰瑞股份,-0.0021,-0.0001,-0.0534,-0.0007,-0.0871
1399,002225,濮耐股份,-0.0026,-0.0003,-0.0416,-0.0006,-0.0807
1400,002346,柘中股份,-0.0027,-0.0001,-0.0089,-0.0005,-0.0584
1401,603933,睿能科技,-0.0028,-0.0014,-0.031,-0.0028,-0.2807
1402,601137,博威合金,-0.0034,-0.0009,-0.0791,-0.0027,-0.2736
1403,603338,浙江鼎力,-0.0038,-0.0006,-0.0143,-0.0028,-0.3154
1404,002102,冠福股份,-0.004,-0.0009,-0.2124,-0.003,-0.5577
1405,002077,大港股份,-0.0043,-0.0002,,-0.0004,-0.0471
1406,002776,柏堡龙,-0.0045,-0.0005,-0.0252,-0.0076,-1.0402
1407,600856,中天能源,-0.0046,-0.0006,-0.0337,-0.0009,-0.1631
1408,600729,重庆百货,-0.0049,-0.0038,-0.1195,-0.0069,-0.6934
1409,300232,洲明科技,-0.005,-0.0009,-0.0548,-0.0023,-0.2498
1410,603123,翠微股份,-0.0051,-0.0014,-0.1832,-0.0033,-0.4535
1411,300219,鸿利智汇,-0.0052,-0.001,-0.0453,-0.0023,-0.3055
1412,600596,新安股份,-0.0057,-0.0012,-0.1804,-0.0026,-0.2898
1413,300611,美力科技,-0.0059,-0.0007,-0.0485,-0.0034,-0.3994
1414,601021,春秋航空,-0.006,-0.0008,-0.0507,-0.0013,-0.3589
1415,000038,深大通,-0.0063,-0.0005,-0.0302,-0.003,-0.3465
1416,002654,万润科技,-0.0066,-0.0008,-0.1159,-0.0023,-0.2741
1417,002384,东山精密,-0.0067,-0.0012,-0.955,-0.0015,-0.1835
1418,600247,ST成城,-0.0068,-0.0013,,-0.0011,-0.1714
1419,002145,中核钛白,-0.0068,-0.001,-0.0458,-0.0021,-0.2555
1420,600982,宁波热电,-0.0068,-0.0009,-0.0749,-0.0035,-0.7709999999999999
1421,600981,汇鸿集团,-0.0072,-0.0015,-0.2505,-0.0021,-0.258
1422,000919,金陵药业,-0.0072,-0.0015,-0.1149,-0.0072,-0.7472
1423,300485,赛升药业,-0.0073,-0.0004,-0.0175,-0.0094,-0.9476
1424,603026,石大胜华,-0.0075,-0.0036,-0.1543,-0.0128,-1.294
1425,600186,莲花健康,-0.0076,-0.0016,,-0.0016,-0.1585
1426,600298,安琪酵母,-0.0078,-0.0015,-0.0492,-0.0031,-0.3928
1427,002043,兔宝宝,-0.008,-0.0026,-0.1136,-0.0125,-1.3398
1428,002278,神开股份,-0.0082,-0.0005,,-0.0017,-0.2455
1429,002479,富春环保,-0.0082,-0.0012,-0.0664,-0.0029,-0.3654
1430,600396,金山股份,-0.0082,-0.0007,,-0.0009,-0.17600000000000002
1431,603128,华贸物流,-0.0084,-0.0031,-0.2291,-0.0121,-1.2429999999999999
1432,000055,方大集团,-0.0085,-0.0007,-0.0718,-0.0012,-0.1654
1433,600581,八一钢铁,-0.0085,-0.002,-0.0889,-0.0025,-0.2482
1434,002802,洪汇新材,-0.0085,-0.0011,-0.048,-0.0258,-5.0807
1435,000822,山东海化,-0.0087,-0.0026,-0.035,-0.0071,-1.0889
1436,000881,中广核技,-0.0089,-0.0009,-0.2335,-0.0017,-0.2098
1437,600270,外运发展,-0.009000000000000001,-0.0012,-0.0578,-0.0076,-0.8220000000000001
1438,603179,新泉股份,-0.0091,-0.0028,-0.1349,-0.0049,-0.5087
1439,300484,蓝海华腾,-0.0096,-0.0013,-0.0375,-0.0038,-0.3809
1440,002216,三全食品,-0.01,-0.0046,-0.6329,-0.0099,-1.1351
1441,603159,上海亚虹,-0.0101,-0.0027,-0.1584,-0.0125,-1.3005
1442,603001,奥康国际,-0.0103,-0.0017,-0.0798,-0.0083,-1.2156
1443,603198,迎驾贡酒,-0.0103,-0.0019,-0.0359,-0.0088,-0.9206
1444,300195,长荣股份,-0.0106,-0.0005,-0.0697,-0.002,-0.2287
1445,000034,神州数码,-0.0109,-0.0082,-1.5233,-0.0099,-1.1069
1446,600694,大商股份,-0.0112,-0.0049,-0.2608,-0.0084,-1.0021
1447,603877,太平鸟,-0.0112,-0.0033,-0.2969,-0.0081,-0.9989
1448,600769,祥龙电业,-0.0114,-0.0028,-0.2666,-0.0051,-0.5137
1449,600961,株冶集团,-0.0115,-0.006,-13.7643,-0.0062,-0.7914
1450,002669,康达新材,-0.0117,-0.0008,-0.0587,-0.0083,-0.8486
1451,002446,盛路通信,-0.0118,-0.001,-0.0552,-0.0044,-0.562
1452,002164,宁波东力,-0.0119,-0.0009,-0.3903,-0.0025,-0.2618
1453,300047,天源迪科,-0.0121,-0.0016,-1.5409,-0.0045,-0.5692
1454,002371,北方华创,-0.0121,-0.0007,-0.7468,-0.0015,-0.2705
1455,601908,京运通,-0.0122,-0.0002,,-0.0005,-0.1348
1456,603728,鸣志电器,-0.0124,-0.0037,-0.1978,-0.0093,-0.9426
1457,300095,华伍股份,-0.0126,-0.0006,-0.1161,-0.0016,-0.2105
1458,300584,海辰药业,-0.0126,-0.0017,-0.1211,-0.0118,-1.334
1459,002312,*ST三泰,-0.0126,-0.0005,,-0.0016,-0.297
1460,600333,长春燃气,-0.0127,-0.0009,-0.2828,-0.0014,-0.18600000000000003
1461,002602,世纪华通,-0.0129,-0.0019,-0.0881,-0.009000000000000001,-0.9599
1462,600370,三房巷,-0.0132,-0.0019,-0.1566,-0.0143,-1.4312
1463,002624,完美世界,-0.0132,-0.0015,-0.0791,-0.0032,-0.6606
1464,300421,力星股份,-0.0133,-0.0013,-0.1145,-0.0052,-0.5644
1465,002100,天康生物,-0.0135,-0.0032,-0.1319,-0.0085,-0.9272
1466,601877,正泰电器,-0.0141,-0.0014,-0.1452,-0.0027,-0.5023
1467,300531,优博讯,-0.0141,-0.0017,-0.0725,-0.0135,-1.5273
1468,002005,德豪润达,-0.0146,-0.0009,,-0.0016,-0.1898
1469,600734,实达集团,-0.0147,-0.003,-16.8522,-0.0052,-0.55
1470,002390,信邦制药,-0.0148,-0.0018,-0.4765,-0.0045,-0.4537
1471,000036,华联控股,-0.0149,-0.003,-0.0351,-0.0063,-0.8009
1472,000878,云南铜业,-0.0154,-0.0069,-1.8815,-0.0095,-1.0831
1473,600351,亚宝药业,-0.0158,-0.002,-0.2481,-0.0055,-0.5983
1474,600575,皖江物流,-0.0159,-0.002,-0.2303,-0.0043,-0.7553
1475,002211,宏达新材,-0.0159,-0.0029,-0.266,-0.0104,-1.0372
1476,600580,卧龙电气,-0.0164,-0.0022,-1.0901,-0.0034,-0.5209
1477,000338,潍柴动力,-0.0165,-0.0033,-0.3881,-0.0045,-0.8556
1478,600284,浦东建设,-0.0168,-0.0006,-0.0966,-0.0013,-0.17800000000000002
1479,300071,华谊嘉信,-0.0168,-0.0037,-0.5693,-0.0059,-0.8178
1480,300226,上海钢联,-0.017,-0.0329,-29.4309,-0.039,-3.9402
1481,600060,海信电器,-0.0177,-0.0055,-0.4421,-0.0153,-1.5541
1482,002787,华源控股,-0.0181,-0.0037,-0.2098,-0.0165,-1.8043
1483,000524,岭南控股,-0.0183,-0.008,-0.7452,-0.0113,-1.5086
1484,300141,和顺电气,-0.0184,-0.0024,-0.5078,-0.0111,-1.1097
1485,000428,华天酒店,-0.0184,-0.0005,,-0.0007,-0.0984
1486,300017,网宿科技,-0.0186,-0.0024,-0.1115,-0.0137,-1.6966
1487,000591,太阳能,-0.0188,-0.0004,-0.1426,-0.0006,-0.1734
1488,000663,永安林业,-0.0189,-0.0008,,-0.0016,-0.2091
1489,601880,大连港,-0.0189,-0.0014,-0.2629,-0.0034,-0.6704
1490,600707,彩虹股份,-0.0189,-0.0003,,-0.0003,-0.0431
1491,002567,唐人神,-0.0189,-0.0106,-0.8846,-0.0296,-3.1883
1492,300049,福瑞股份,-0.019,-0.0012,-0.2064,-0.0051,-1.151
1493,002286,保龄宝,-0.0194,-0.0037,-0.5208,-0.0172,-1.8698
1494,600639,浦东金桥,-0.0195,-0.0005,-0.0432,-0.001,-0.1878
1495,600698,湖南天雁,-0.0196,-0.0024,-0.9999,-0.0045,-0.4979
1496,002563,森马服饰,-0.0204,-0.0034,-0.1674,-0.0201,-2.798
1497,601929,吉视传媒,-0.0205,-0.001,-0.1603,-0.0029,-0.4851
1498,600187,国中水务,-0.0205,-0.0004,,-0.0015,-0.26899999999999996
1499,002801,微光股份,-0.0208,-0.0026,-0.1008,-0.023,-2.2952
1500,600723,首商股份,-0.0213,-0.0089,-0.5054,-0.0226,-2.3026
1501,600475,华光股份,-0.0219,-0.0023,-0.1342,-0.0048,-0.4958
1502,601098,中南传媒,-0.0221,-0.0025,-0.128,-0.0089,-0.9119
1503,002497,雅化集团,-0.0223,-0.0024,-0.2263,-0.0113,-1.3124
1504,002249,大洋电机,-0.0224,-0.0027,-0.7468,-0.0067,-0.7766
1505,603041,美思德,-0.0225,-0.0025,-0.1068,-0.0232,-2.3175
1506,603126,中材节能,-0.0227,-0.0023,-0.4353,-0.0048,-0.5561
1507,002082,万邦德,-0.0231,-0.0374,-7.8223,-0.233,-24.1883
1508,601106,*ST一重,-0.0231,-0.0012,-23.3939,-0.0017,-0.1861
1509,603288,海天味业,-0.0232,-0.006999999999999999,-0.0953,-0.0416,-4.2496
1510,300013,新宁物流,-0.0232,-0.002,-0.3289,-0.006,-0.6771
1511,002502,骅威文化,-0.0239,-0.0015,-0.057999999999999996,-0.0209,-4.8319
1512,002416,爱施德,-0.0239,-0.0259,-3.0408,-0.0545,-6.2125
1513,300390,天华超净,-0.024,-0.0038,-0.5227,-0.02,-2.082
1514,300494,盛天网络,-0.0241,-0.0024,-0.0896,-0.0552,-5.5377
1515,600897,厦门空港,-0.0243,-0.0022,-0.0884,-0.0129,-1.2884
1516,300642,透景生命,-0.0243,-0.003,-0.0841,-0.0207,-3.4587
1517,002652,扬子新材,-0.0244,-0.0048,-0.2569,-0.0072,-0.8032
1518,300565,科信技术,-0.0244,-0.0028,-0.4023,-0.0085,-0.9162
1519,600719,大连热电,-0.0244,-0.0065,-0.1839,-0.0126,-1.2946
1520,600131,岷江水电,-0.0252,-0.0016,-4.9889,-0.0029,-0.4439
1521,300442,普丽盛,-0.0252,-0.0022,-2.0035,-0.0063,-0.6309
1522,002870,香山股份,-0.0254,-0.0097,-0.239,-0.0209,-2.0912
1523,000626,远大控股,-0.0259,-0.0396,-6.9102,-0.0504,-5.2859
1524,600809,山西汾酒,-0.0259,-0.0069,-0.1142,-0.0201,-2.0205
1525,300512,中亚股份,-0.0259,-0.0017,-0.0953,-0.0051,-0.5095
1526,600104,上汽集团,-0.0263,-0.0081,-0.4402,-0.0139,-1.6963
1527,000657,中钨高新,-0.0267,-0.0055,-0.9947,-0.0115,-1.4348
1528,600197,伊力特,-0.0268,-0.0049,-0.1149,-0.0234,-2.4232
1529,600491,龙元建设,-0.027000000000000003,-0.0038,-0.9174,-0.0048,-0.528
1530,000572,海马汽车,-0.0271,-0.005,-1.3015,-0.0109,-1.123
1531,000785,武汉中商,-0.0271,-0.0111,-0.9865,-0.0173,-2.0125
1532,002418,康盛股份,-0.0273,-0.0026,-0.9627,-0.0037,-0.4097
1533,603968,醋化股份,-0.0274,-0.0063,-0.2469,-0.0218,-2.8178
1534,600626,申达股份,-0.0275,-0.0104,-1.3902,-0.0219,-2.9548
1535,300134,大富科技,-0.0277,-0.0017,,-0.006999999999999999,-0.7675
1536,002282,博深工具,-0.0277,-0.0033,-0.8124,-0.0153,-1.574
1537,002328,新朋股份,-0.0279,-0.0041,-0.5976,-0.0114,-1.1817
1538,300547,川环科技,-0.0281,-0.0041,-0.1628,-0.0146,-1.7458
1539,603986,兆易创新,-0.0282,-0.0076,-0.1833,-0.0389,-5.1458
1540,600111,北方稀土,-0.0282,-0.003,-0.5535,-0.0066,-0.9301
1541,002366,台海核电,-0.0282,-0.0022,-0.0721,-0.0037,-0.4464
